insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
000000-26930a1a-ca60-4758-bc49-86bf39b713de,yvm2cbjsp9tx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.695702682Z,projects/taller3-pcuneo/traces/5eba59c411e83f427f9b0fa3548776ed
000000-d3c0dfee-0fa7-47c1-b338-260bfc57857c,yvm2zuv15wfw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 78 ms, finished with status code: 200",2021-10-09T12:38:06.691478010Z,projects/taller3-pcuneo/traces/c019eb95b25d6004190ba3aabdd8ca36
000000-0e0ee247-6f8f-4d1f-8fd6-825d97e3b7f2,6jdsv2zlio6k,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 42 ms, finished with status code: 200",2021-10-09T12:38:06.676331197Z,projects/taller3-pcuneo/traces/8ed9bb0fe694f058bbbb79e2a1ffb957
000000-0516e44d-3543-4b7a-a78a-988063dad16a,6jdsv2zlio6k,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.635209677Z,projects/taller3-pcuneo/traces/8ed9bb0fe694f058bbbb79e2a1ffb957
000000-92d2f84d-532d-4914-97b7-0f5acaa473be,yvm2zuv15wfw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.614264756Z,projects/taller3-pcuneo/traces/c019eb95b25d6004190ba3aabdd8ca36
000000-ae971a46-57a6-40c0-b471-9aaa65ce1cbc,yvm2jap1pne4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 314 ms, finished with status code: 200",2021-10-09T12:38:06.610603747Z,projects/taller3-pcuneo/traces/537ddc57e2e91b66f5b7ca8ca7128857
000000-d9082042-e36c-4a16-a32c-6bf41c05263b,e05yk47x11ot,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.566256336Z,projects/taller3-pcuneo/traces/1a481c38c37b22c60c5f03792a304a5e
000000-0eaf4d3c-c6be-494a-9fa2-7f522f0474a8,e05y2dcsevyr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 121 ms, finished with status: 'ok'",2021-10-09T12:38:06.563218935Z,projects/taller3-pcuneo/traces/74f0870e3698becdbb7a4f45058f5dec
000000-a6f87bd0-01e4-48c0-ae46-8d9ffc83f39f,6jds1l2qkhun,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 25 ms, finished with status code: 200",2021-10-09T12:38:06.529931524Z,projects/taller3-pcuneo/traces/f19681b9014f4db7b11bfd49b3cbebfd
000000-46d547e0-82f4-4bf8-b76d-aca9c578a97e,6jds1l2qkhun,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.505690717Z,projects/taller3-pcuneo/traces/f19681b9014f4db7b11bfd49b3cbebfd
000000-619b2973-66ee-4d21-8ded-ca17c313e8b9,qh2r0ii4z5n6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 73 ms, finished with status code: 200",2021-10-09T12:38:06.496554387Z,projects/taller3-pcuneo/traces/a599d7518865cee43412d707d0ffbb5f
000000-e7fe0d19-aa61-419d-a1a7-1dbf32dc69c1,6jdshqdzh8ku,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 139 ms, finished with status code: 200",2021-10-09T12:38:06.447481177Z,projects/taller3-pcuneo/traces/83c1b7069d8bce75aee62068d01beb3c
000000-f3982183-79cc-4618-a29c-d507c0d70326,e05y2dcsevyr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.443161443Z,projects/taller3-pcuneo/traces/74f0870e3698becdbb7a4f45058f5dec
000000-b7a2f5f8-27e9-405e-a3ce-4d534d0828f1,e05yjyz1gjr0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 159 ms, finished with status: 'ok'",2021-10-09T12:38:06.440121231Z,projects/taller3-pcuneo/traces/ac2beb6403ab3e4d8c62bc04a2c5c608
000000-8e5b320a-51f7-456e-8ba1-7a0f751d4b77,qh2r0ii4z5n6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.424519450Z,projects/taller3-pcuneo/traces/a599d7518865cee43412d707d0ffbb5f
000000-9ee8a12a-dbe6-4436-a91d-b216b1dc7da0,qh2rehaz1wqj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 29 ms, finished with status code: 200",2021-10-09T12:38:06.381278753Z,projects/taller3-pcuneo/traces/606731ae4ef5bd249724612231908282
000000-369805a4-da3d-4acd-b290-d1f7944edad2,qh2rehaz1wqj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.353214286Z,projects/taller3-pcuneo/traces/606731ae4ef5bd249724612231908282
000000-afc4a487-da46-46e6-84bb-193f0d7ea2d8,6jdshqdzh8ku,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.308623046Z,projects/taller3-pcuneo/traces/83c1b7069d8bce75aee62068d01beb3c
000000-f9e8131a-c5bb-4a4c-8c5e-b5632a667d15,yvm2jap1pne4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.296762851Z,projects/taller3-pcuneo/traces/537ddc57e2e91b66f5b7ca8ca7128857
000000-f5c72980-9d30-4ea8-a0ca-1f747234e64d,e05yjyz1gjr0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.282361945Z,projects/taller3-pcuneo/traces/ac2beb6403ab3e4d8c62bc04a2c5c608
000000-1c186d71-dc6b-45ed-90be-f82644b8de18,e05y6bsbood8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 106 ms, finished with status: 'ok'",2021-10-09T12:38:06.276981715Z,projects/taller3-pcuneo/traces/364d6508bf5099923eaca09b17c7725a
000000-d53cd660-09ed-49f3-8e85-8944a54174ea,yvm2oyserayi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 73 ms, finished with status code: 200",2021-10-09T12:38:06.189185523Z,projects/taller3-pcuneo/traces/373d2bad2958034a3aaaa5dcdf0ff28f
000000-20f4f926-6555-44f1-996e-bb283d302e76,e05y6bsbood8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.171791948Z,projects/taller3-pcuneo/traces/364d6508bf5099923eaca09b17c7725a
000000-bfedbb62-30a4-4364-ad52-b8c59d0f30b9,e05ytptqvye9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 125 ms, finished with status: 'ok'",2021-10-09T12:38:06.168756989Z,projects/taller3-pcuneo/traces/e18cbce5db4c25533d609f145172313c
000000-93d9d0cf-9a87-4f25-a81d-3b00c6f2712c,qh2rd6vzphla,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 99 ms, finished with status code: 200",2021-10-09T12:38:06.161066476Z,projects/taller3-pcuneo/traces/66f9cf6b438bacab9e75c0bc2ddb2cb2
000000-b0aa14ba-6844-4654-b25a-7f949cf1f123,yvm2oyserayi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.116481997Z,projects/taller3-pcuneo/traces/373d2bad2958034a3aaaa5dcdf0ff28f
000000-3dfc0e44-8c3c-4f74-b8a5-f1f7f7ec9d77,6jds5xncvet9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 44 ms, finished with status code: 200",2021-10-09T12:38:06.095384871Z,projects/taller3-pcuneo/traces/381c39023d41486940cd5475e9e3c9a7
000000-273cfbd0-558a-4653-907a-9c7444770269,yvm2a3bmtui9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 83 ms, finished with status code: 200",2021-10-09T12:38:06.090654852Z,projects/taller3-pcuneo/traces/9816cb59caecf67e934d05e8cce3aecb
000000-d90f3d64-2d88-46c4-9af7-017673de0221,qh2rd6vzphla,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.062981808Z,projects/taller3-pcuneo/traces/66f9cf6b438bacab9e75c0bc2ddb2cb2
000000-2bf90298-6273-4c70-b8fc-8340a2d7c6bd,6jds5xncvet9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.051972908Z,projects/taller3-pcuneo/traces/381c39023d41486940cd5475e9e3c9a7
000000-271b2b9b-2a8b-4346-a2cd-6e2595ea9e71,e05ytptqvye9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.044586576Z,projects/taller3-pcuneo/traces/e18cbce5db4c25533d609f145172313c
000000-e37b10a0-6b03-454a-954e-86b22516f3af,e05yintt94fz,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 77 ms, finished with status: 'ok'",2021-10-09T12:38:06.041182009Z,projects/taller3-pcuneo/traces/caaf5ada34da3d96e325742fcf4567b4
000000-35799b52-77f8-4c85-b288-97ce82a28f3d,yvm2a3bmtui9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:06.007834681Z,projects/taller3-pcuneo/traces/9816cb59caecf67e934d05e8cce3aecb
000000-5e88ad89-787d-411c-90d8-0766cceb7e3f,yvm28l1597xu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 131 ms, finished with status code: 200",2021-10-09T12:38:05.988678958Z,projects/taller3-pcuneo/traces/5cbe3787aa990777d1c52fb2f2a806ca
000000-f3c300b5-3674-4396-93f3-df60a5b5b0c7,6jdsdpcw0o09,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 110 ms, finished with status code: 200",2021-10-09T12:38:05.978449932Z,projects/taller3-pcuneo/traces/d8831e14317d7f367a659f30bbb867f6
000000-f4fe2b11-4f39-44d9-922b-f25fd52b7b67,e05yintt94fz,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.964574234Z,projects/taller3-pcuneo/traces/caaf5ada34da3d96e325742fcf4567b4
000000-1e25ed3e-bf46-4cc9-b33f-52d31666659f,qh2r6v6xqzli,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 58 ms, finished with status code: 200",2021-10-09T12:38:05.961822659Z,projects/taller3-pcuneo/traces/e58b83a98e5ef3fe32f62ef01174965f
000000-f609848d-9b44-4251-ad78-1ece647a320a,e05ypgoz1tds,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 119 ms, finished with status: 'ok'",2021-10-09T12:38:05.961307382Z,projects/taller3-pcuneo/traces/973cf8996c0b27c30e5b76b586824563
000000-d0ac2201-70fc-46c9-95ca-1a91cf821f26,qh2r6v6xqzli,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.904110709Z,projects/taller3-pcuneo/traces/e58b83a98e5ef3fe32f62ef01174965f
000000-62d8eb4b-a032-4810-a0b5-be011416c6b1,6jdsdpcw0o09,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.868670701Z,projects/taller3-pcuneo/traces/d8831e14317d7f367a659f30bbb867f6
000000-bac58743-0def-474b-ad25-8b0f1d71aa21,yvm28l1597xu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.857957307Z,projects/taller3-pcuneo/traces/5cbe3787aa990777d1c52fb2f2a806ca
000000-d36a8ea1-d880-4558-9eef-5eacc706ab4f,e05ypgoz1tds,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.843023549Z,projects/taller3-pcuneo/traces/973cf8996c0b27c30e5b76b586824563
000000-456e852c-87bb-4bda-8f36-c9b4e4da0a99,e05yo8r7e4z1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 152 ms, finished with status: 'ok'",2021-10-09T12:38:05.839980295Z,projects/taller3-pcuneo/traces/5fbf563626af6904a415a5544a9d4e44
000000-8c1bcbcc-28a5-479b-a0dc-19a022fa1d3e,yvm2zwepbyev,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 16 ms, finished with status code: 200",2021-10-09T12:38:05.823843952Z,projects/taller3-pcuneo/traces/207329744008c9aeb38715d7abc4458b
000000-90a3b1fa-f679-45da-8114-171d43b938ce,yvm2zwepbyev,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.808704133Z,projects/taller3-pcuneo/traces/207329744008c9aeb38715d7abc4458b
000000-2b7db917-899b-47a0-a980-a1100684d599,6jdsl3a98ztx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:10.611153601Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 260 ms, finished with status code: 200",2021-10-09T12:38:05.752653200Z,projects/taller3-pcuneo/traces/a678c9d962b648de3dac98f34c8619a7
000000-6985c98f-b808-4fa6-98e2-a25c3cd267c5,yvm2nodxkrnv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 123 ms, finished with status code: 200",2021-10-09T12:38:05.727555896Z,projects/taller3-pcuneo/traces/d17d495c02c6e4892369c12dbf88352c
000000-85b5925e-4933-4629-a694-b47a2030c027,qh2r5kb8p0ct,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 99 ms, finished with status code: 200",2021-10-09T12:38:05.690778677Z,projects/taller3-pcuneo/traces/05facf061536bf4e0748e0c3e61ca78e
000000-e9097f62-7960-4f45-b5ac-33c4bbce7c29,e05yo8r7e4z1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.688150890Z,projects/taller3-pcuneo/traces/5fbf563626af6904a415a5544a9d4e44
000000-f2e5fdd7-8719-410f-ab2a-575fcd3049ef,e05y54qdmw30,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 79 ms, finished with status: 'ok'",2021-10-09T12:38:05.685453243Z,projects/taller3-pcuneo/traces/66276c8d0943b9fb79ec0305a62da475
000000-adf4d2d4-4d38-49a9-bd9e-1ae78864e328,e05y54qdmw30,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.607211067Z,projects/taller3-pcuneo/traces/66276c8d0943b9fb79ec0305a62da475
000000-b83c3be3-680b-4819-bfc8-8d4c16c05d67,yvm2nodxkrnv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.605387350Z,projects/taller3-pcuneo/traces/d17d495c02c6e4892369c12dbf88352c
000000-f9543e7e-cf7d-405b-aa35-957708c2ce0e,e05yoni7thzd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:09.963006066Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 129 ms, finished with status: 'ok'",2021-10-09T12:38:05.604472456Z,projects/taller3-pcuneo/traces/a2fb90101475c0e4856fbb8293071645
000000-f8c00f34-a900-4b3b-a34b-940a38ba0421,yvm21h94274q,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 102 ms, finished with status code: 200",2021-10-09T12:38:05.600742307Z,projects/taller3-pcuneo/traces/50615f5e210000aef652ebfed9016c0c
000000-3cbb1b14-97c1-49fa-8229-e5991ddc3250,qh2r5kb8p0ct,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.592571584Z,projects/taller3-pcuneo/traces/05facf061536bf4e0748e0c3e61ca78e
000000-b59fec69-a444-4aa8-9fc4-fecf09d1e052,qh2rrc7d3blh,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 82 ms, finished with status code: 200",2021-10-09T12:38:05.587130617Z,projects/taller3-pcuneo/traces/a43b27fd950d1a5c251618a528939817
000000-06f740d6-ff59-469f-a50d-d987000c95df,qh2rrc7d3blh,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:12.507516392Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.505518611Z,projects/taller3-pcuneo/traces/a43b27fd950d1a5c251618a528939817
000000-e3cff66c-c269-42ea-9261-f15473f542f5,yvm21h94274q,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:14.029105581Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:05.498886961Z,projects/taller3-pcuneo/traces/50615f5e210000aef652ebfed9016c0c
