httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.status,httpRequest.userAgent,insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
,,,,,,,,,000000-7d6144f8-93cc-4ffa-b2af-1db49120895d,c6o23ye9nzw2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000036 legals,2021-10-10T17:58:12.691Z,projects/taller3-pcuneo/traces/a1275aa7866102b3183285ede20d5159
,,,,,,,,,000000-dd67edf9-5254-4ed8-a902-d3e4bca98c97,2q43pifngo3b,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.684891339Z,projects/taller3-pcuneo/traces/4727346ad47b323eb0345014558c60c2
,,,,,,,,,000000-320d77a6-8d86-46f1-9eb3-4db978038890,2q438n11gqnf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 58 ms, finished with status: 'ok'",2021-10-10T17:58:12.681208868Z,projects/taller3-pcuneo/traces/8c2dabe70b25578ea33dc3ae5ff1aeda
,,,,,,,,,000000-05eb8112-b9c7-4461-8e23-4a35e3cf5403,unvsnhyw4eyg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.679999289Z,projects/taller3-pcuneo/traces/0488556cfc9e02ca58ce72f66c170ea7
,,,,,,,,,000000-c4cc63c5-fddf-4404-aac1-7d34a04ea758,2q438n11gqnf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.019999999999999574 legals,2021-10-10T17:58:12.679Z,projects/taller3-pcuneo/traces/8c2dabe70b25578ea33dc3ae5ff1aeda
,,,,,,,,,000000-58c68a17-092c-4a2b-b0e5-d1912c00b12e,unvsibdvnqn3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 104 ms, finished with status: 'ok'",2021-10-10T17:58:12.677135092Z,projects/taller3-pcuneo/traces/b7a51edc3d20e31a8d53a8cd2709cb32
,,,,,,,,,000000-b6e5bb29-318b-46ea-8a59-11c4d5f57d7f,unvsibdvnqn3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0600000000000005 about,2021-10-10T17:58:12.676Z,projects/taller3-pcuneo/traces/b7a51edc3d20e31a8d53a8cd2709cb32
,,,,,,,,,000000-2791b908-9642-4bd9-ba96-96be5cf4a061,2q438n11gqnf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.624077907Z,projects/taller3-pcuneo/traces/8c2dabe70b25578ea33dc3ae5ff1aeda
,,,,,,,,,000000-e8579817-5247-4310-bf13-f4adb77cf2e3,2q43smduxu4t,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 231 ms, finished with status: 'ok'",2021-10-10T17:58:12.621188953Z,projects/taller3-pcuneo/traces/711d0bc29bfe77266105323c48bd9f04
,,,,,,,,,000000-60158ab9-c139-47b1-95fd-26286fc003be,2q43smduxu4t,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.009999999999999787 about,2021-10-10T17:58:12.620Z,projects/taller3-pcuneo/traces/711d0bc29bfe77266105323c48bd9f04
,,,,,,,,,000000-71339af0-5bc7-4887-8796-d5a5a288cfd6,c6o23ye9nzw2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.590728730Z,projects/taller3-pcuneo/traces/a1275aa7866102b3183285ede20d5159
,,,,,,,,,000000-186e86f2-741e-4cf7-9490-a12a0ff6e398,c6o2melop90b,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 117 ms, finished with status: 'ok'",2021-10-10T17:58:12.586731452Z,projects/taller3-pcuneo/traces/b78d86c7c2c3743ea98c01347c9a6f4d
,,,,,,,,,000000-173b2c7a-5083-4161-98f8-82e4130da36e,c6o2melop90b,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.009999999999999787 about,2021-10-10T17:58:12.585Z,projects/taller3-pcuneo/traces/b78d86c7c2c3743ea98c01347c9a6f4d
,,,,,,,,,000000-597893f1-ef99-463d-8df4-13e67fb117dd,unvsibdvnqn3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.573743245Z,projects/taller3-pcuneo/traces/b7a51edc3d20e31a8d53a8cd2709cb32
,,,,,,,,,000000-60293d41-66ed-4b33-baf6-1056c7b6f472,unvs2100gjfu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 127 ms, finished with status: 'ok'",2021-10-10T17:58:12.570888419Z,projects/taller3-pcuneo/traces/452578e0144d55b883f8ed0dd29a4ac0
,,,,,,,,,000000-b5039738-aacd-4164-93d4-c08e3cc86b9e,unvs2100gjfu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.009999999999999787 about,2021-10-10T17:58:12.569Z,projects/taller3-pcuneo/traces/452578e0144d55b883f8ed0dd29a4ac0
,,,,,,,,,000000-03320411-d7a4-4264-991e-dcf253f8b708,c6o2melop90b,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.470074306Z,projects/taller3-pcuneo/traces/b78d86c7c2c3743ea98c01347c9a6f4d
,,,,,,,,,000000-d663dcfd-3186-4b6e-b657-c575780b52b8,c6o2pr9exlsy,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 169 ms, finished with status: 'ok'",2021-10-10T17:58:12.466915228Z,projects/taller3-pcuneo/traces/45aea556e627e4352c77d76048a6f511
,,,,,,,,,000000-23e3483e-baed-45ae-8425-bdabcdf7cf1b,c6o2pr9exlsy,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.03000000000000025 home,2021-10-10T17:58:12.464Z,projects/taller3-pcuneo/traces/45aea556e627e4352c77d76048a6f511
,,,,,,,,,000000-ca940a29-ea5c-4096-93e6-52cf08621c50,unvs2100gjfu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.444805150Z,projects/taller3-pcuneo/traces/452578e0144d55b883f8ed0dd29a4ac0
,,,,,,,,,000000-d614c4f0-86d0-4efd-995a-5efb56b7dd32,unvsn1nsnya4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 98 ms, finished with status: 'ok'",2021-10-10T17:58:12.441879713Z,projects/taller3-pcuneo/traces/bf4f7b6a67f2f81ffc6e52a4ae40990c
,,,,,,,,,000000-839a0025-6495-40e9-8886-f786dcd5b330,unvsn1nsnya4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 jobs,2021-10-10T17:58:12.440Z,projects/taller3-pcuneo/traces/bf4f7b6a67f2f81ffc6e52a4ae40990c
,,,,,,,,,000000-7e2a6d88-8c71-4489-b5ac-216b1a93147d,2q43smduxu4t,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.390869412Z,projects/taller3-pcuneo/traces/711d0bc29bfe77266105323c48bd9f04
,,,,,,,,,000000-d0f2278f-56a0-4dfc-87bb-e1e2baafb6ed,2q43ic44xark,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 117 ms, finished with status: 'ok'",2021-10-10T17:58:12.388076415Z,projects/taller3-pcuneo/traces/ac7d5afd0feddcc4b94fb9cd22ded038
,,,,,,,,,000000-a95e6b48-7ce3-4804-a3bb-005026090cbf,2q43ic44xark,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.05000000000000071 offices,2021-10-10T17:58:12.386Z,projects/taller3-pcuneo/traces/ac7d5afd0feddcc4b94fb9cd22ded038
,,,,,,,,,000000-685dec71-3ab1-4133-8d9d-62e851906e3f,unvsn1nsnya4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.344693118Z,projects/taller3-pcuneo/traces/bf4f7b6a67f2f81ffc6e52a4ae40990c
,,,,,,,,,000000-efbeb207-ba64-4983-8f31-c6ee8ba3901d,unvsshlfwers,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 150 ms, finished with status: 'ok'",2021-10-10T17:58:12.341504674Z,projects/taller3-pcuneo/traces/1da04df30be3525bb936d87d43ddfc62
,,,,,,,,,000000-313fd3bb-dee0-47a6-b9fe-4ad2e07135dc,c6o2pr9exlsy,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.298189068Z,projects/taller3-pcuneo/traces/45aea556e627e4352c77d76048a6f511
,,,,,,,,,000000-8c67809c-3805-45b6-b754-ee03cb1badbe,c6o23f2f3gsh,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 190 ms, finished with status: 'ok'",2021-10-10T17:58:12.294797898Z,projects/taller3-pcuneo/traces/429c3e5778d4f5241fbc179504e0e708
,,,,,,,,,000000-113e3fd1-a883-4ef9-bcd0-5f221f6a4837,c6o23f2f3gsh,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.09999999999999964 home,2021-10-10T17:58:12.293Z,projects/taller3-pcuneo/traces/429c3e5778d4f5241fbc179504e0e708
,,,,,,,,,000000-8942e5aa-cfa0-4eda-b923-a83fe2789623,unvsshlfwers,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.04999999999999982 offices,2021-10-10T17:58:12.285Z,projects/taller3-pcuneo/traces/1da04df30be3525bb936d87d43ddfc62
,,,,,,,,,000000-57d74242-4935-4e39-90f7-b8fc62c4ddd7,2q43ic44xark,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.271982443Z,projects/taller3-pcuneo/traces/ac7d5afd0feddcc4b94fb9cd22ded038
,,,,,,,,,000000-94f0ad84-be31-4f22-8b24-acd1d7ca4fc0,2q43j0hrvgep,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 115 ms, finished with status: 'ok'",2021-10-10T17:58:12.268809791Z,projects/taller3-pcuneo/traces/c9a80787522b736bbc246eb70133b735
,,,,,,,,,000000-2887ed5e-35bf-43ab-bdc1-915ac7b6b5c4,2q43j0hrvgep,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.009999999999999787 home,2021-10-10T17:58:12.267Z,projects/taller3-pcuneo/traces/c9a80787522b736bbc246eb70133b735
,,,,,,,,,000000-06f875e2-77e1-430d-92e0-f399e7a80a10,unvsshlfwers,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.191699299Z,projects/taller3-pcuneo/traces/1da04df30be3525bb936d87d43ddfc62
,,,,,,,,,000000-5504734c-fc05-4197-a38f-a94181f27f99,unvsdai6ddf3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 109 ms, finished with status: 'ok'",2021-10-10T17:58:12.189407142Z,projects/taller3-pcuneo/traces/a0f13e131f55874b5f606e5b9e2c778e
,,,,,,,,,000000-5eeb866f-2083-4f80-9652-7dc84e7ed256,unvsdai6ddf3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.010000000000000675 home,2021-10-10T17:58:12.188Z,projects/taller3-pcuneo/traces/a0f13e131f55874b5f606e5b9e2c778e
,,,,,,,,,000000-0d9ceed2-1ea5-463d-8008-c73595a34904,2q43j0hrvgep,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.154875161Z,projects/taller3-pcuneo/traces/c9a80787522b736bbc246eb70133b735
,,,,,,,,,000000-e86ea8c8-bdcb-432b-a631-d2ba20173340,2q43p78r2kfb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 95 ms, finished with status: 'ok'",2021-10-10T17:58:12.150629893Z,projects/taller3-pcuneo/traces/042389093bd1477bcbe3d5c80b67ffb4
,,,,,,,,,000000-81721a3f-8162-41da-b14e-262c8dccd626,c6o23f2f3gsh,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.105584357Z,projects/taller3-pcuneo/traces/429c3e5778d4f5241fbc179504e0e708
,,,,,,,,,000000-1b386227-01c6-41ab-84fa-f604778e075e,c6o24n4hzo29,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 98 ms, finished with status: 'ok'",2021-10-10T17:58:12.101643547Z,projects/taller3-pcuneo/traces/386194a116a0a4e46352a74e6f6b08b2
,,,,,,,,,000000-db8fd08f-ce56-4acb-88bb-b278037e1447,c6o24n4hzo29,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.010000000000000675 about,2021-10-10T17:58:12.100Z,projects/taller3-pcuneo/traces/386194a116a0a4e46352a74e6f6b08b2
,,,,,,,,,000000-cbcb77bc-dedc-4410-8808-3461e72a2d3d,2q43p78r2kfb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 offices,2021-10-10T17:58:12.099Z,projects/taller3-pcuneo/traces/042389093bd1477bcbe3d5c80b67ffb4
,,,,,,,,,000000-af881a6c-b35f-4db7-bb82-2ec10203870a,unvsdai6ddf3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.080919415Z,projects/taller3-pcuneo/traces/a0f13e131f55874b5f606e5b9e2c778e
,,,,,,,,,000000-a92f134d-1251-40c5-a111-fa1375671da3,unvszd7dl74n,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 107 ms, finished with status: 'ok'",2021-10-10T17:58:12.078081890Z,projects/taller3-pcuneo/traces/4589241b9d21a705b3166d644e5341d3
,,,,,,,,,000000-77ba9ba3-1b01-43ba-a6c5-de830a0f6247,unvszd7dl74n,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.04999999999999982 offices,2021-10-10T17:58:12.077Z,projects/taller3-pcuneo/traces/4589241b9d21a705b3166d644e5341d3
,,,,,,,,,000000-e8c09e86-aa9c-45ab-9757-00cb01a90152,2q43p78r2kfb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.056388502Z,projects/taller3-pcuneo/traces/042389093bd1477bcbe3d5c80b67ffb4
,,,,,,,,,000000-f8b775b5-e61d-4cda-8b92-5b110b733a69,2q438zos4iqt,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 169 ms, finished with status: 'ok'",2021-10-10T17:58:12.052569278Z,projects/taller3-pcuneo/traces/a5b64bc66ab540ae4927b492d1a1a72c
,,,,,,,,,000000-3442c403-62b6-4a11-95a5-1f2debab0ecb,c6o24n4hzo29,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.004169494Z,projects/taller3-pcuneo/traces/386194a116a0a4e46352a74e6f6b08b2
,,,,,,,,,000000-396741c0-2ae4-411f-966a-2b6f73876ac3,c6o2519l22az,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 113 ms, finished with status: 'ok'",2021-10-10T17:58:12.001237769Z,projects/taller3-pcuneo/traces/0e9b039d4b98f3e565bb679450a9d7bd
,,,,,,,,,000000-84f1d233-182c-4955-a187-b747a5011535,c6o2519l22az,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.03000000000000025 about,2021-10-10T17:58:11.999Z,projects/taller3-pcuneo/traces/0e9b039d4b98f3e565bb679450a9d7bd
,,,,,,,,,000000-ba6a17f2-0745-4394-b215-0b1723bc7d54,2q438zos4iqt,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.02000000000000135 home,2021-10-10T17:58:11.977Z,projects/taller3-pcuneo/traces/a5b64bc66ab540ae4927b492d1a1a72c
,,,,,,,,,000000-f14cc390-14da-4f10-aa0b-11e724a5b35d,unvszd7dl74n,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:11.971625833Z,projects/taller3-pcuneo/traces/4589241b9d21a705b3166d644e5341d3
,,,,,,,,,000000-2c143e8d-f4a6-465f-b1d6-97292e15a7a4,unvsiysq2wlo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 180 ms, finished with status: 'ok'",2021-10-10T17:58:11.966996501Z,projects/taller3-pcuneo/traces/21b08ac50628d9c979d98cc7499a77f3
,,,,,,,,,000000-927c2819-5f3a-49e8-ad72-62f12728b632,unvsiysq2wlo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.009999999999999787 about,2021-10-10T17:58:11.965Z,projects/taller3-pcuneo/traces/21b08ac50628d9c979d98cc7499a77f3
,,,,,,,,,000000-31130d62-712b-427f-8f21-63d8bcfa716d,c6o2519l22az,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:11.889065199Z,projects/taller3-pcuneo/traces/0e9b039d4b98f3e565bb679450a9d7bd
,,,,,,,,,000000-3a592825-52fe-4a12-a147-acc597f437e7,c6o21gar7y47,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 97 ms, finished with status: 'ok'",2021-10-10T17:58:11.886419697Z,projects/taller3-pcuneo/traces/70627ad7c1b033e05ce56a6718086847
,,,,,,,,,000000-a544ba52-70c1-4390-86c9-6b502fa6aa97,c6o21gar7y47,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000036 about,2021-10-10T17:58:11.885Z,projects/taller3-pcuneo/traces/70627ad7c1b033e05ce56a6718086847
