httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
,,,,,,,,,,000000-6ce4f757-97f2-4896-8f2c-705b757b6009,z1sv5sxekn30,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.09000000000000341 about GET,2021-10-10T17:59:15.158Z,projects/taller3-pcuneo/traces/ebf1b021e7d6d58d0788505491dbafbc
,,,,,,,,,,000000-8e31e41c-da0a-4c2e-8911-b8e2d5de3613,x7s1k49riozu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.154595958Z,projects/taller3-pcuneo/traces/6829d4611dc96f0e0ea4d8b95cb6c3cf
,,,,,,,,,,000000-05827174-1290-4d9e-b145-1ac22f186305,x7s19ug4ax22,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 94 ms, finished with status code: 200",2021-10-10T17:59:15.150019124Z,projects/taller3-pcuneo/traces/1c7feca90d125d612dd14ba02cd7145b
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,GET,390,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f30002289f987bd49a,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:15.410276073Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:15.141471Z,projects/taller3-pcuneo/traces/e5f72188302875a13d01f93e44b16a0a
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,410,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f3000228899e8fd61d,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:15.410276073Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:15.141449Z,projects/taller3-pcuneo/traces/02ed23aa6a5f6e5d3bbb555595d49cb6
,,,,,,,,,,000000-7c6aa8a3-d801-41f8-b17a-9df496fd7b5f,x7s19ug4ax22,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:15.111Z,projects/taller3-pcuneo/traces/1c7feca90d125d612dd14ba02cd7145b
,,,,,,,,,,000000-b76d6f9b-d02e-4d83-8507-261a85a04c6a,eemmhpkpqu0x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.090184281Z,projects/taller3-pcuneo/traces/8d97ebbdf1b42062973810a637d2b946
,,,,,,,,,,000000-9b7b805f-336b-43e7-a9c7-777e5d7aad8d,eemmzqnknpr9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 28 ms, finished with status code: 200",2021-10-10T17:59:15.087734357Z,projects/taller3-pcuneo/traces/0c32d3868c116ca8a6711bd2cbf871e0
,,,,,,,,,,000000-94da7430-a495-41de-b321-40b1bc6a7ec0,eemmzqnknpr9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:15.086Z,projects/taller3-pcuneo/traces/0c32d3868c116ca8a6711bd2cbf871e0
,,,,,,,,,,000000-43ee083d-86fb-43e3-83bb-4b48d7e26d3b,z1sv5sxekn30,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.061472248Z,projects/taller3-pcuneo/traces/ebf1b021e7d6d58d0788505491dbafbc
,,,,,,,,,,000000-3f39ff93-8969-443d-998d-e24ab21c6cfc,eemmzqnknpr9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.060586160Z,projects/taller3-pcuneo/traces/0c32d3868c116ca8a6711bd2cbf871e0
,,,,,,,,,,000000-d4c778ab-a7c9-4e94-b958-33c1e100f63f,z1svxmanggkr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 84 ms, finished with status code: 200",2021-10-10T17:59:15.058170807Z,projects/taller3-pcuneo/traces/f1dbdf7c0abde704b9024ebeeb555f3f
,,,,,,,,,,000000-1ba95f97-6f3f-4d25-9e91-43fa4bde4b98,eemmbetezu3p,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 79 ms, finished with status code: 200",2021-10-10T17:59:15.056660871Z,projects/taller3-pcuneo/traces/914cb7ccb95bf21b6b52e205c93717c7
,,,,,,,,,,000000-3029fa4e-025c-42b3-9a5b-1d011280968c,x7s19ug4ax22,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.056361338Z,projects/taller3-pcuneo/traces/1c7feca90d125d612dd14ba02cd7145b
,,,,,,,,,,000000-b51903b7-5898-47ec-8d3b-f018489e97d4,z1svxmanggkr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.010000000000005116 about GET,2021-10-10T17:59:15.056Z,projects/taller3-pcuneo/traces/f1dbdf7c0abde704b9024ebeeb555f3f
,,,,,,,,,,000000-8df1377a-387b-4e30-8cd4-993c7b813bd4,x7s1ok23aoqo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 172 ms, finished with status code: 200",2021-10-10T17:59:15.052946269Z,projects/taller3-pcuneo/traces/bc457ce40105e3d76ec112706e320c43
,,,,,,,,,,000000-9ccbf445-018b-4e13-8f47-ed7c40a01b0c,x7s1ok23aoqo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:15.051Z,projects/taller3-pcuneo/traces/bc457ce40105e3d76ec112706e320c43
,,,,,,,,,,000000-1a6c4899-50b2-423c-8ee8-327666816de4,eemmbetezu3p,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:15.010Z,projects/taller3-pcuneo/traces/914cb7ccb95bf21b6b52e205c93717c7
,,,,,,,,,,000000-a1b54362-9cca-4091-8c98-0c90641994ff,eemmbetezu3p,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.977831502Z,projects/taller3-pcuneo/traces/914cb7ccb95bf21b6b52e205c93717c7
,,,,,,,,,,000000-febae754-b47a-482c-9657-a67c1ac119b4,eemmrjvkral2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 33 ms, finished with status code: 200",2021-10-10T17:59:14.974907729Z,projects/taller3-pcuneo/traces/17cb11160e5740c5fa196840f3d5488f
,,,,,,,,,,000000-3c5cb389-b7f7-4830-81cb-4999d398b1c3,z1svxmanggkr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.974702356Z,projects/taller3-pcuneo/traces/f1dbdf7c0abde704b9024ebeeb555f3f
,,,,,,,,,,000000-7808a9bc-4864-4d66-8f3b-1c915908f158,eemmrjvkral2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:14.973Z,projects/taller3-pcuneo/traces/17cb11160e5740c5fa196840f3d5488f
,,,,,,,,,,000000-cf41d3a9-a74d-4351-96c7-3dc17c4e3756,z1svoxwsn3nc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 110 ms, finished with status code: 200",2021-10-10T17:59:14.971851508Z,projects/taller3-pcuneo/traces/510a9a636e44386165fbaa8d9ea2db6a
,,,,,,,,,,000000-872de2b8-d32c-4e20-8592-29a9062e0abd,z1svoxwsn3nc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.030000000000001137 home GET,2021-10-10T17:59:14.970Z,projects/taller3-pcuneo/traces/510a9a636e44386165fbaa8d9ea2db6a
,,,,,,,,,,000000-830bfd56-7662-4ba6-8867-a2fe77bb3edd,eemmrjvkral2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.942443906Z,projects/taller3-pcuneo/traces/17cb11160e5740c5fa196840f3d5488f
,,,,,,,,,,000000-2fa55c82-f047-482b-ba28-0478f93ca1e0,eemmfhm83ovl,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 181 ms, finished with status code: 200",2021-10-10T17:59:14.939805529Z,projects/taller3-pcuneo/traces/4916511d417901151ff916d8d83547af
,,,,,,,,,,000000-c5beb349-7067-4188-b885-b40c149df250,eemmfhm83ovl,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.009999999999990905 about POST,2021-10-10T17:59:14.938Z,projects/taller3-pcuneo/traces/4916511d417901151ff916d8d83547af
,,,,,,,,,,000000-676984d1-bfcc-4bcc-8c44-e55ef63d4e56,x7s1ok23aoqo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.880936595Z,projects/taller3-pcuneo/traces/bc457ce40105e3d76ec112706e320c43
,,,,,,,,,,000000-53f507e6-ad5d-49f0-8a1b-06fbdb3a616f,x7s1fu42uir6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 36 ms, finished with status code: 200",2021-10-10T17:59:14.876557969Z,projects/taller3-pcuneo/traces/0104d95eda6d85eb89d5c0dba04736c4
,,,,,,,,,,000000-2faf5641-2a00-4183-acd7-217ec5664567,x7s1fu42uir6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home GET,2021-10-10T17:59:14.875Z,projects/taller3-pcuneo/traces/0104d95eda6d85eb89d5c0dba04736c4
,,,,,,,,,,000000-5ed2bc3b-66ec-42dd-8405-ddef5f9c5d22,z1svoxwsn3nc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.862749477Z,projects/taller3-pcuneo/traces/510a9a636e44386165fbaa8d9ea2db6a
,,,,,,,,,,000000-32f14d75-6df4-4bd7-b6bd-c134210eb4e8,z1svprafsw5r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 187 ms, finished with status code: 200",2021-10-10T17:59:14.859205372Z,projects/taller3-pcuneo/traces/d46c45505e5053efe894e83840d1b18a
,,,,,,,,,,000000-7a4991d2-b2f4-4455-921a-193ef3412eda,z1svprafsw5r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.01999999999999602 legals POST,2021-10-10T17:59:14.856Z,projects/taller3-pcuneo/traces/d46c45505e5053efe894e83840d1b18a
,,,,,,,,,,000000-5497b21b-eb82-4dec-8740-0bbc18d72907,x7s1fu42uir6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.840840406Z,projects/taller3-pcuneo/traces/0104d95eda6d85eb89d5c0dba04736c4
,,,,,,,,,,000000-bd9e4081-fb6b-4e7c-b1a0-8a8129f38a94,x7s1u4tdz7jr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 163 ms, finished with status code: 200",2021-10-10T17:59:14.838119661Z,projects/taller3-pcuneo/traces/556704c900d06d507ec18aa3dbb0643a
,,,,,,,,,,000000-d52d7351-a2ba-4657-b004-ff67bf31e933,x7s1u4tdz7jr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:14.836Z,projects/taller3-pcuneo/traces/556704c900d06d507ec18aa3dbb0643a
,,,,,,,,,,000000-a1f72b54-917b-4360-9046-abb855c0e916,eemmfhm83ovl,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.759075286Z,projects/taller3-pcuneo/traces/4916511d417901151ff916d8d83547af
,,,,,,,,,,000000-468abc16-403d-49b1-a4e2-e9f9369af201,eemmypt46gu2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 97 ms, finished with status code: 200",2021-10-10T17:59:14.756634195Z,projects/taller3-pcuneo/traces/5f9c8fe4cf41f848402b0bd9b8ab86d8
,,,,,,,,,,000000-bdb63c15-5ee4-47fe-a7b6-b685318a1d78,eemmypt46gu2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:14.755Z,projects/taller3-pcuneo/traces/5f9c8fe4cf41f848402b0bd9b8ab86d8
,,,,,,,,,,000000-bd8036be-c7d1-4855-99a9-d7be3bfbb35f,x7s1u4tdz7jr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.675314833Z,projects/taller3-pcuneo/traces/556704c900d06d507ec18aa3dbb0643a
,,,,,,,,,,000000-12091e94-4fcd-4374-9bc8-74016cd99196,z1svprafsw5r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.672845364Z,projects/taller3-pcuneo/traces/d46c45505e5053efe894e83840d1b18a
,,,,,,,,,,000000-92323a00-5d1a-4461-8da8-bdb84af13352,x7s1llr4weky,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 97 ms, finished with status code: 200",2021-10-10T17:59:14.672029188Z,projects/taller3-pcuneo/traces/b403e025da9ece7f5620a43e46c3b605
,,,,,,,,,,000000-584e9377-cd67-44ee-81b6-889bbdcdfee1,x7s1llr4weky,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home GET,2021-10-10T17:59:14.670Z,projects/taller3-pcuneo/traces/b403e025da9ece7f5620a43e46c3b605
,,,,,,,,,,000000-e5a021da-bae9-402a-ae3f-ab4812591a08,eemmypt46gu2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.659829981Z,projects/taller3-pcuneo/traces/5f9c8fe4cf41f848402b0bd9b8ab86d8
,,,,,,,,,,000000-bbb79a57-1931-4f5e-8d58-88ab4b06c4f3,eemme525xpvk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 96 ms, finished with status code: 200",2021-10-10T17:59:14.657494208Z,projects/taller3-pcuneo/traces/0d165796fa3393b6bd7fe4bf8fa8613a
,,,,,,,,,,000000-29d074af-bec1-4a32-aef7-e25baff18571,z1sv872438b8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 196 ms, finished with status code: 200",2021-10-10T17:59:14.656100724Z,projects/taller3-pcuneo/traces/65ac91150cbd4346d4c4dce8d0d98956
,,,,,,,,,,000000-7ea61dba-d100-466f-a0f4-d2a1c95cf992,eemme525xpvk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.01999999999999602 home GET,2021-10-10T17:59:14.656Z,projects/taller3-pcuneo/traces/0d165796fa3393b6bd7fe4bf8fa8613a
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,411,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f200090bb19d76b168,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:14.769017164Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:14.592817Z,projects/taller3-pcuneo/traces/1e04656b4084c391f51f864c7e2b0b85
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,GET,389,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f200090bad887bafb0,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:14.769017164Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:14.592813Z,projects/taller3-pcuneo/traces/a86cfc095d23ad444d61f91b22ff0725
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,410,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f200090b83f75b72cf,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:14.769017164Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:14.592771Z,projects/taller3-pcuneo/traces/0b0e128ba017cbe9f7029907e8346f4c
,,,,,,,,,,000000-13f02191-bbe3-4678-9ba6-0ac079871355,x7s1llr4weky,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.575739433Z,projects/taller3-pcuneo/traces/b403e025da9ece7f5620a43e46c3b605
,,,,,,,,,,000000-3a954b27-fdd6-4046-894f-d97bee56df99,x7s14v4lzja7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 99 ms, finished with status code: 200",2021-10-10T17:59:14.570635167Z,projects/taller3-pcuneo/traces/45341502f322244469c8379928dc3d17
,,,,,,,,,,000000-26d77b75-742e-4f3c-bde8-4824f6661936,x7s14v4lzja7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.030000000000001137 home GET,2021-10-10T17:59:14.569Z,projects/taller3-pcuneo/traces/45341502f322244469c8379928dc3d17
,,,,,,,,,,000000-80f97da7-132f-43ca-9148-1a48ca85113e,eemme525xpvk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:14.562124674Z,projects/taller3-pcuneo/traces/0d165796fa3393b6bd7fe4bf8fa8613a
,,,,,,,,,,000000-30338632-ef96-4193-b2ba-e5cd79ac6bc6,eemm8h75yx2r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 179 ms, finished with status code: 200",2021-10-10T17:59:14.557957196Z,projects/taller3-pcuneo/traces/789b5ff1e4e717ef0d5402783da49cd1
,,,,,,,,,,000000-66981ad2-7952-4604-905b-8d17e6dd8ee8,eemm8h75yx2r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:14.556Z,projects/taller3-pcuneo/traces/789b5ff1e4e717ef0d5402783da49cd1
,,,,,,,,,,000000-a741cdf7-8312-40ab-b8a9-efde8597f1b1,z1sv872438b8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:14.487Z,projects/taller3-pcuneo/traces/65ac91150cbd4346d4c4dce8d0d98956
